Year,Month,UOM,Crop,Value,Indicator
2010,4,CAD/tonne,"Corn, #2",128.684125,Farmer's net cash return at Wpg elevator
2010,4,CAD/tonne,"Flaxseed, #1CW",320.3766667,Farmer's net cash return at Wpg elevator
2010,4,CAD/tonne,"Oats, #2CW",127.30375,Farmer's net cash return at Wpg elevator
2010,4,CAD/tonne,"Peas, #2 Yellow",154.9925,Farmer's net cash return at Wpg elevator
2010,4,CAD/tonne,"Rye, #2",144,Farmer's net cash return at Wpg elevator
2010,4,CAD/tonne,Soybeans,327.08964,Farmer's net cash return at Wpg elevator
2010,4,CAD/tonne,"Soymeal, 46%, Wpg",337.4166667,Farmer's net cash return at Wpg elevator
2010,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",142.1041667,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Barley, #1CW",121.2083334,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Canola Meal, 34%, Altona",186.5,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Canola, #1CR",370.0958333,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Corn, #2",133.6402167,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Flaxseed, #1CW",330.2825,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Oats, #2CW",121.27125,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Peas, #2 Yellow",147.1775,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Rye, #2",140.75,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,Soybeans,332.3785317,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Soymeal, 46%, Wpg",348.375,Farmer's net cash return at Wpg elevator
2010,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",142.4791667,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Barley, #1CW",126.5,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Canola Meal, 34%, Altona",197.5,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Canola, #1CR",397.82,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Corn, #2",133.5564933,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Flaxseed, #1CW",395.4275,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Oats, #2CW",158.2004167,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Peas, #2 Yellow",166.09625,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Rye, #2",134,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,Soybeans,330.65898,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Soymeal, 46%, Wpg",359.5,Farmer's net cash return at Wpg elevator
2010,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",148.1666667,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Barley, #1CW",132.7916667,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Canola Meal, 34%, Altona",214.955,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Canola, #1CR",431.53375,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Corn, #2",142.4022458,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Flaxseed, #1CW",469.3333333,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Oats, #2CW",171.86,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Peas, #2 Yellow",162.0575,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Rye, #2",114,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,Soybeans,340.13807,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Soymeal, 46%, Wpg",374.75,Farmer's net cash return at Wpg elevator
2010,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",154.375,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Barley, #1CW",138.8,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Canola Meal, 34%, Altona",223.864,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Canola, #1CR",438.427,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Corn, #2",152.1000813,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Flaxseed, #1CW",497.256,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Oats, #2CW",176.6654733,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Peas, #2 Yellow",160.317,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Rye, #2",90,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,Soybeans,353.8162787,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Soymeal, 46%, Wpg",379.342,Farmer's net cash return at Wpg elevator
2010,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",163.5166666,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Barley, #1CW",144.0833333,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Canola Meal, 34%, Altona",213.125,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Canola, #1CR",454.475,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Corn, #2",171.9666556,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Flaxseed, #1CW",514.82,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Oats, #2CW",210.1462083,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Peas, #2 Yellow",162.475,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Rye, #2",69,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,Soybeans,375.55435,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Soymeal, 46%, Wpg",383.375,Farmer's net cash return at Wpg elevator
2010,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",172.0833333,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Barley, #1CW",155.3333333,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Canola Meal, 34%, Altona",217.375,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Canola, #1CR",477.8125,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Corn, #2",180.2474134,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Flaxseed, #1CW",560.57,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Oats, #2CW",227.8059333,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Peas, #2 Yellow",167.475,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Rye, #2",84,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,Soybeans,393.7578,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Soymeal, 46%, Wpg",367.4375,Farmer's net cash return at Wpg elevator
2010,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",172.5833333,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Barley, #1CW",171.9333333,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Canola Meal, 34%, Altona",243.7,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Canola, #1CR",520.2966667,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Corn, #2",183.0357902,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Flaxseed, #1CW",596.92,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Oats, #2CW",222.4016747,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Peas, #2 Yellow",194.975,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Rye, #2",90,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,Soybeans,425.24088,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Soymeal, 46%, Wpg",391.9,Farmer's net cash return at Wpg elevator
2010,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",183.7666666,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Barley, #1CW",185.3333334,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Canola Meal, 34%, Altona",248.25,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Canola, #1CR",546.3166667,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Corn, #2",197.69052,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Flaxseed, #1CW",603.32,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Oats, #2CW",242.5298283,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Peas, #2 Yellow",202.85,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Rye, #2",94,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,Soybeans,458.67913,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Soymeal, 46%, Wpg",408.75,Farmer's net cash return at Wpg elevator
2010,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",200.9166667,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Barley, #1CW",190.75,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Canola Meal, 34%, Altona",272.25,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Canola, #1CR",560.85,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Corn, #2",209.0005756,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Flaxseed, #1CW",617.57,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Oats, #2CW",235.730125,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Peas, #2 Yellow",204.975,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Rye, #2",72.25,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,Soybeans,488.5205,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Soymeal, 46%, Wpg",421.5,Farmer's net cash return at Wpg elevator
2011,1,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",209.9166667,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Barley, #1CW",194.4166667,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Canola Meal, 34%, Altona",271,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Canola, #1CR",565.48625,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Corn, #2",223.2075483,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Flaxseed, #1CW",611.15,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Oats, #2CW",238.7092175,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Peas, #2 Yellow",205.6,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Rye, #2",65,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,Soybeans,486.99135,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Soymeal, 46%, Wpg",412.875,Farmer's net cash return at Wpg elevator
2011,2,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",217.3333333,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Barley, #1CW",198.9333333,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Canola Meal, 34%, Altona",246,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Canola, #1CR",551.304,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Corn, #2",233.8886827,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Flaxseed, #1CW",567.32,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Oats, #2CW",214.016142,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Peas, #2 Yellow",218.98,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Rye, #2",156.2,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,Soybeans,439.1465334,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Soymeal, 46%, Wpg",389.8,Farmer's net cash return at Wpg elevator
2011,3,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",226.7,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Barley, #1CW",206.7916667,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Canola Meal, 34%, Altona",261.375,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Canola, #1CR",554.27,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Corn, #2",243.648395,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Flaxseed, #1CW",523.9,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Oats, #2CW",222.64005,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Peas, #2 Yellow",218.85625,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Rye, #2",179,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,Soybeans,427.7691367,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Soymeal, 46%, Wpg",381.125,Farmer's net cash return at Wpg elevator
2011,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",237.2916667,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Barley, #1CW",206.35,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Canola Meal, 34%, Altona",257.088,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Canola, #1CR",553.5214,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Corn, #2",248.541984,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Flaxseed, #1CW",547.05,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Oats, #2CW",215.618406,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Peas, #2 Yellow",224.968,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Rye, #2",149,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,Soybeans,418.8200773,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Soymeal, 46%, Wpg",394.6,Farmer's net cash return at Wpg elevator
2011,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",231.5985,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Barley, #1CW",212.625,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Canola Meal, 34%, Altona",258.01875,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Canola, #1CR",568.27,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Corn, #2",258.5235034,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Flaxseed, #1CW",597.15,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Oats, #2CW",221.5764,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Peas, #2 Yellow",226.1,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Rye, #2",129,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,Soybeans,413.0287933,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Soymeal, 46%, Wpg",398,Farmer's net cash return at Wpg elevator
2011,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",238.30625,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Barley, #1CW",215.21875,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Canola Meal, 34%, Altona",253.875,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Canola, #1CR",559.625,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Corn, #2",247.1244617,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Flaxseed, #1CW",609.65,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Oats, #2CW",209.84779,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Peas, #2 Yellow",228.7075,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Rye, #2",129,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,Soybeans,421.3025733,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Soymeal, 46%, Wpg",385.5,Farmer's net cash return at Wpg elevator
2011,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",233.81125,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Barley, #1CW",208.15,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Canola Meal, 34%, Altona",259.1,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Canola, #1CR",537.4172,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Corn, #2",253.9443427,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Flaxseed, #1CW",534.02,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Oats, #2CW",215.7663,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Peas, #2 Yellow",222.251,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Rye, #2",129,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,Soybeans,425.3651227,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Soymeal, 46%, Wpg",391.65,Farmer's net cash return at Wpg elevator
2011,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",218.925,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Barley, #1CW",212.75,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Canola Meal, 34%, Altona",250.695,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Canola, #1CR",529.274,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Corn, #2",241.8694017,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Flaxseed, #1CW",522.32,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Oats, #2CW",212.1722975,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Peas, #2 Yellow",225.1183333,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Rye, #2",215.25,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,Soybeans,417.7179733,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Soymeal, 46%, Wpg",389.625,Farmer's net cash return at Wpg elevator
2011,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",229.5,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Barley, #1CW",217.875,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Canola Meal, 34%, Altona",224.75,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Canola, #1CR",518.168,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Corn, #2",230.8805117,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Flaxseed, #1CW",544.82,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Oats, #2CW",207.82763,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Peas, #2 Yellow",226.0308333,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Rye, #2",244,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,Soybeans,397.3244134,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Soymeal, 46%, Wpg",357.25,Farmer's net cash return at Wpg elevator
2011,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",228.875,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Barley, #1CW",225,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Canola Meal, 34%, Altona",230.041,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Canola, #1CR",513.6588,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Corn, #2",236.9197453,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Flaxseed, #1CW",544.82,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Oats, #2CW",203.72786,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Peas, #2 Yellow",219.1453333,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Rye, #2",245,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,Soybeans,399.0770587,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Soymeal, 46%, Wpg",344.75,Farmer's net cash return at Wpg elevator
2011,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",235.475,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Barley, #1CW",224.6875,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Canola Meal, 34%, Altona",237.97375,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Canola, #1CR",513.9795,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Corn, #2",233.24835,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Flaxseed, #1CW",539.1466667,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Oats, #2CW",207.6286475,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Peas, #2 Yellow",222.3575,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Rye, #2",247,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,Soybeans,390.54211,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Soymeal, 46%, Wpg",332.875,Farmer's net cash return at Wpg elevator
2011,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",230.171875,Farmer's net cash return at Wpg elevator
2012,1,CAD/tonne,"Barley, #1CW",210.26,Farmer's net cash return at Wpg elevator
2012,1,CAD/tonne,"Canola Meal, 34%, Altona",250.5,Farmer's net cash return at Wpg elevator
2012,1,CAD/tonne,"Canola, #1CR",525.4922787,Farmer's net cash return at Wpg elevator
2012,1,CAD/tonne,"Corn, #2",238.8834033,Farmer's net cash return at Wpg elevator
2012,1,CAD/tonne,"Flaxseed, #1CW",512.2308,Farmer's net cash return at Wpg elevator
2012,1,CAD/tonne,"Oats, #2CW",191.0970104,Farmer's net cash return at Wpg elevator
2012,1,CAD/tonne,"Peas, #2 Yellow",211.8107167,Farmer's net cash return at Wpg elevator
